Fecha;year;month;day;day_name;Veh;Linea;Descripcion;Correccion;Sistema;Retraso_minutos;Causó_desalojo;Porcentaje_desalojo;Supervisor_reviso;Cat;Fiabilidad_Servicio
2019-07-02;2019;7;2;Tuesday;4;1;puerta 1 izq se atora al cierre;se cambia sinfin;puertas;0.0;0;0.0;2485;3;0
2019-07-03;2019;7;3;Wednesday;4;1;puerta 1 izq se atora;se ajusta parte trasera de puerta;puertas;4.0;0;0.0;1285;3;0
2020-01-02;2020;1;2;Thursday;4;1;bloqueo a 2 bars;no se encontro falla;unidad electronica de frenado;5.0;1;50.0;915;1;1
2020-03-19;2020;3;19;Thursday;4;1;da mtto de cierec on mano atrapada en pta 4 izq;se ajusta hoja;puertas;2.0;0;0.0;593;3;0
2020-04-20;2020;4;20;Monday;4;1;voceo y soneria no funciona;se cambia alo;radio y voceo;3.0;0;0.0;1319;1;0
2020-08-15;2020;8;15;Saturday;4;1;falla de manipulador;se cambia manipulador;manipulador;0.0;0;0.0;593;1;0
2020-10-24;2020;10;24;Saturday;4;1;falla de cet;tiristor de ondulador averiado;convertidor de traccion;5.0;0;0.0;1319;1;1
2020-11-26;2020;11;26;Thursday;4;1;boqueo a 3 bars;limpieza a bkp;puertas;8.0;0;0.0;2485;2;1
2020-12-05;2020;12;5;Saturday;4;1;bloqueos a 0 bars;acoplador desajustado;acoplador;3.0;0;0.0;289;2;0
2021-03-30;2021;3;30;Tuesday;4;1;falla de frenado;falla de antideslizamiento;electrovalvulas;2.0;0;0.0;2269;3;0
2021-04-02;2021;4;2;Friday;4;1;falla mayor de frenado;se cambia fuente de uef;unidad electronica de frenado;2.5;0;0.0;593;1;0
2021-11-17;2021;11;17;Wednesday;4;1;pantografo replegado;se repara cea;convertidor de auxiliares;0.0;0;0.0;1319;1;0
2021-11-28;2021;11;28;Sunday;4;1;falsa ocupacion;se repararon tierras de ruedas;ruedas;2.0;0;0.0;2485;1;0
2022-05-08;2022;5;8;Sunday;4;1;falla de compresor;se normalizo scd;compresor de aire;0.0;0;0.0;2270;2;0
2022-06-08;2022;6;8;Wednesday;4;1;falla de cet y bloqueo a cero bars;se cambio linea 303 en articulacion;articulacion;0.0;1;45.0;2485;2;1
2022-12-02;2022;12;2;Friday;4;1;falla mayor de frenado;se cambio fuente de sibas;unidad de control de traccion;2.0;0;0.0;1379;1;0
2023-03-04;2023;3;4;Saturday;4;1;lamparas de transito m2 encendidas ;no se encontro falla;acoplador;0.0;0;0.0;3288;3;0
2023-04-15;2023;4;15;Saturday;4;1;falla de ventiladores de equipo;se restablecio itca;interruptores termomagneticos;3.0;0;0.0;2485;2;0
2023-04-21;2023;4;21;Friday;4;1;falla de ventiladores de equipo;se corrige cableado en itca;interruptores termomagneticos;3.0;0;0.0;2269;2;0
2023-07-29;2023;7;29;Saturday;4;1;olor a quemado en m1;aceite de transmision eje 2 recalentado;reductores;0.0;0;0.0;3288;3;0
2023-08-13;2023;8;13;Sunday;4;1;rejilla caida;se coloca tornilleria faltante;interiores de vehiculo;0.0;0;0.0;2274;3;0
2023-10-31;2023;10;31;Tuesday;4;1;bloqueo a cero bars sin senalizacion;se cambio unf;unidad neumatica de frenado;0.0;0;0.0;2485;3;0
2024-03-04;2024;3;4;Monday;4;1;micas rojas en m1 ;se ajustan acopladores;acoplador;0.0;0;0.0;2485;2;0
2024-07-26;2024;7;26;Friday;4;1;no permite apertura de puertas;se cambia boton de apertura y scp;botoneria;4.0;1;80.0;2485;2;1
2024-10-28;2024;10;28;Monday;4;1;reportan pierde frenado;se cambio gstf;generador de senal traccion frenado;0.0;0;0.0;2269;1;0
2025-02-09;2025;2;9;Sunday;4;1;frenado neumatico a 27km y rechinido de balatas;se ajusta pfn y se cambia uef;unidad electronica de frenado;0.0;0;0.0;3288;1;0
2016-05-17;2016;5;17;Tuesday;5;1;falla de fusible principal;filtro de linea averiado;caja de aparatos;5.0;0;0.0;915;1;1
2016-07-27;2016;7;27;Wednesday;5;1;falla mayor de frenado;se cambia unf;unidad neumatica de frenado;2.0;0;0.0;1285;3;0
2016-09-06;2016;9;6;Tuesday;5;1;sexta puerta ld queda abierta en la parte inferior;se nivela hoja;puertas;0.0;0;0.0;257;3;0
2016-11-17;2016;11;17;Thursday;5;1;falla mayor de frenado;se acomodo rde1;relevadores;3.5;1;20.0;1319;2;1
2017-04-10;2017;4;10;Monday;5;1;falla de frenado en ocasiones;se cambia unf;unidad neumatica de frenado;0.0;0;0.0;289;3;0
2017-05-25;2017;5;25;Thursday;5;1;falla de frenado en ocasiones;se borran memorias de falla;unidad electronica de frenado;2.5;0;0.0;915;1;0
2017-06-04;2017;6;4;Sunday;5;1;falla de frenado;se cambio unf;unidad neumatica de frenado;0.0;0;0.0;2269;3;0
2017-07-05;2017;7;5;Wednesday;5;1;pantografo replegado;se cambia rele de pantografo;relevadores;1.5;1;60.0;1285;2;1
2017-10-13;2017;10;13;Friday;5;1;pantografo replegado  falla cet y cea;se reseteo cea;convertidor de auxiliares;4.0;1;80.0;915;1;1
2018-04-12;2018;4;12;Thursday;5;1;voceo usuarios con interferencia;se cambia microfono;radio y voceo;0.0;0;0.0;593;1;0
2018-05-21;2018;5;21;Monday;5;1;voceo no se escucha;secambia caja de voceo;radio y voceo;2.5;0;0.0;915;1;0
2018-06-23;2018;6;23;Saturday;5;1;falla compresor ;se cambio valvula descarga valvula check;compresor de aire;0.0;0;0.0;2269;3;0
2019-01-11;2019;1;11;Friday;5;1;falla de radio;se repara averia;radio y voceo;3.0;0;0.0;Chepo;1;0
2019-03-04;2019;3;4;Monday;5;1;pantografo replegado;cea averiado;convertidor de auxiliares;7.0;0;0.0;1319;1;1
2019-12-23;2019;12;23;Monday;5;1;llave de servico no gira;se cambia cilindro;manipulador;9.0;1;50.0;593;1;1
2020-01-17;2020;1;17;Friday;5;1;no funciona velocimetro;cambio de sensor de velocidad;velocimetro;0.0;0;0.0;915;1;0
2020-04-01;2020;4;1;Wednesday;5;1;bloqueo a 3 sin mtto de cierre;se ajusta bkp puerta 5 izq;puertas;6.0;1;30.0;289;2;1
2020-08-24;2020;8;24;Monday;5;1;falla de ventiladores de equipo;reset a ventilador de cap;ventiladores de equipo;0.0;0;0.0;593;1;0
2020-12-04;2020;12;4;Friday;5;1;desfogues constantes;se cambia valvula de seguridad;compresor de aire;1.5;0;0.0;2269;3;0
2021-08-12;2021;8;12;Thursday;5;1;falla de cet;se corrige fuga en sensor de peso;suspension;0.0;0;0.0;289;3;0
2021-09-24;2021;9;24;Friday;5;1;baja frenado;se cambio gstf;caja de aparatos;1.0;0;0.0;1379;1;0
2021-12-12;2021;12;12;Sunday;5;1;no abren puertas vehiculos ajenos;se cambiaron hiperblocks de m2;acoplador;0.0;0;0.0;2269;3;0
2021-12-16;2021;12;16;Thursday;5;1;no abren puertas ajenas ;se cambia linea 35 en articulacion;puertas;8.0;1;50.0;289;2;1
2022-01-02;2022;1;2;Sunday;5;1;pantografo abajo;se cambio tarjeta supresora cea sepsa;convertidor de auxiliares;3.0;0;0.0;1379;1;0
2022-04-01;2022;4;1;Friday;5;1;puerta de cabina no abre;se ajusto chapa;cabina;0.0;0;0.0;3288;3;0
2022-04-09;2022;4;9;Saturday;5;1;falla de vent de usuarios;se cambio rts;interruptores termomagneticos;0.0;0;0.0;3288;2;0
2022-11-04;2022;11;4;Friday;5;1;falla de cet;se reviso precarga de cet;convertidor de traccion;2.5;0;0.0;1379;1;0
2022-12-01;2022;12;1;Thursday;5;1;falla de convertidor de traccion;se dio mtto a cap;caja de aparatos;1.0;0;0.0;1379;1;0
2022-12-08;2022;12;8;Thursday;5;1;falla de cet;cambio de transductor de corriente ;transductores;3.0;0;0.0;1379;1;0
2022-12-11;2022;12;11;Sunday;5;1;no abren puertas de vehs traseros 1623;se ajusto altura de acopladores;acoplador;2.0;1;30.0;2269;3;1
2022-12-12;2022;12;12;Monday;5;1;falla de convertidor de traccion;se cambiaron cpc s;caja de aparatos;3.0;0;0.0;915;1;0
2023-01-01;2023;1;1;Sunday;5;1;falla de convertidor de traccion;se cambiaron cpc s;caja de aparatos;0.0;0;0.0;3288;1;0
2023-01-19;2023;1;19;Thursday;5;1;bloqueo a 2 bars;falla de contactor crf;caja de aparatos;4.0;0;0.0;915;1;0
2023-02-26;2023;2;26;Sunday;5;1;pantografo replegado;cea sepsa danado;convertidor de auxiliares;2.0;0;0.0;1379;1;0
2023-05-20;2023;5;20;Saturday;5;1;limpiaparabrisas no funciona;se ajusto limpiaparabrisas;limpiaparabrisas;0.0;0;0.0;2274;3;0
2023-06-14;2023;6;14;Wednesday;5;1;pantografo replegado;no se encontro falla;pantografo;0.0;0;0.0;2269;2;0
2023-08-11;2023;8;11;Friday;5;1;falla de mcp;se cambio empaque a base de separador de aceite;separador de aceite;0.0;0;0.0;2269;3;0
2023-10-02;2023;10;2;Monday;5;1;falla de paratren;se cambio dispositivo de operacion paratren;paratren;1.0;0;0.0;2269;2;0
2023-12-03;2023;12;3;Sunday;5;1;golpeteo en m1;se cambiaron lubricadores de rueda;lubricadores de pista y ceja;0.0;0;0.0;2274;3;0
2024-04-19;2024;4;19;Friday;5;1;reportan falla de ventiladores de equipo;se restablecio el itca;ventiladores de equipo;0.0;0;0.0;3288;2;0
2024-05-09;2024;5;9;Thursday;5;1;pantografo se repliega y vuelve a subir;se cambia banda carbon y trenza  ajuste esfuerzo pte cea;convertidor de auxiliares;0.0;0;0.0;2485;1;0
2024-05-24;2024;5;24;Friday;5;1;bloqueo a 0 bars con falla de ventiladores de equipo;lineas 301a y 302a recalentadas se corrige;ventiladores de equipo;5.0;1;40.0;2269;2;1
2024-05-30;2024;5;30;Thursday;5;1;falla de soneria de apertura de puertas y falla clima cabina;se corrigio cabledo aplastado por las dobelas;radio y voceo;0.0;0;0.0;2484;2;0
2025-01-22;2025;1;22;Wednesday;5;1;reportan micas encendidas m1 ;se cambia relevador danado;fanales;0.0;0;0.0;2269;2;0
2025-01-25;2025;1;25;Saturday;5;1;reportan falla frenado;se cambio gstf;generador de senal traccion frenado;0.0;0;0.0;2274;1;0
2025-03-07;2025;3;7;Friday;5;1;falla de fusible principal ;se cambio dido con arco y se cambiaron fusibles de techo;convertidor de traccion;0.0;0;0.0;3288;1;0
2016-03-13;2016;3;13;Sunday;6;1;falla velocimetro;falla en tierra de vea;velocimetro;3.0;0;0.0;1319;1;0
2016-04-08;2016;4;8;Friday;6;1;bloqueo 32 bar;se cambio perno acoplador m2;acoplador;21.0;1;65.0;289;3;1
2016-04-26;2016;4;26;Tuesday;6;1;manija suelta en llave c;se cambia manija;conmutadores y selectores;5.0;0;0.0;289;2;1
2016-05-05;2016;5;5;Thursday;6;1;sercha de articulacion levantada;se repara sercha;articulacion;0.0;0;0.0;1285;3;0
2017-02-11;2017;2;11;Saturday;6;1;ventiladores de equipo;se reseteo guardamotor;ventiladores de equipo;2.0;0;0.0;593;1;0
2017-02-14;2017;2;14;Tuesday;6;1;pantografo replegado y falla de cea;se cambia dca;detector de corriente alterna;3.0;1;40.0;593;1;1
2018-07-04;2018;7;4;Wednesday;6;1;bloqueo a 0 se apaga ventiladores;igbt averiado en cea;convertidor de auxiliares;3.0;0;0.0;593;1;0
2018-07-06;2018;7;6;Friday;6;1;tuberia de equilibrio en 62 bar;driver de precarga averiado;convertidor de auxiliares;2.0;1;100.0;593;1;1
2019-04-06;2019;4;6;Saturday;6;1;2a y 3er puerta derecha no abren;se cambio electrovalvula;puertas;0.0;0;0.0;289;3;0
2019-04-09;2019;4;9;Tuesday;6;1;falla de cet;falla en conmutacion de ondulador;convertidor de traccion;2.0;0;0.0;1319;1;0
2019-09-27;2019;9;27;Friday;6;1;fuga de aire m2 lado derecho por articulacion;se aprieta conector flojo en electro valvula;puertas;0.0;0;0.0;1285;3;0
2019-11-03;2019;11;3;Sunday;6;1;fuga de aire en area de usuarios en m1 lizquierdo;se corrrige fuga en manguera de valvula de puertas;electrovalvulas;1.0;0;0.0;2269;3;0
2019-11-04;2019;11;4;Monday;6;1;fuga de aire en area de usuarios en m1 lizquierdo;se cambia conector ev de puertas;electrovalvulas;1.0;0;0.0;289;3;0
2020-01-18;2020;1;18;Saturday;6;1;lampara de servicio paratren se apaga y presenta bloqueo 32 bar; se reviso funcionamiento;paratren;0.0;0;0.0;1319;1;0
2021-03-27;2021;3;27;Saturday;6;1;falla de ventiladores de equipo;dse cambian baleros a mvcap;ventiladores de equipo;5.0;0;0.0;1319;1;1
2021-05-03;2021;5;3;Monday;6;1;pantografo replegado;se restablece cea;convertidor de auxiliares;3.0;1;40.0;593;1;1
2021-06-21;2021;6;21;Monday;6;1;pantografo replegado;se normalizo con spd por trafico;pantografo;0.0;0;0.0;289;2;0
2022-06-28;2022;6;28;Tuesday;6;1;bloqueo a 2 bars;se cambio cpc;caja de aparatos;0.0;0;0.0;1379;1;0
2022-11-12;2022;11;12;Saturday;6;1;bloqueo a cero bars;se cambiaron cpc s;caja de aparatos;0.0;0;0.0;915;1;0
2022-11-18;2022;11;18;Friday;6;1;pierde frenado;en revision;uef;0.0;0;0.0;1379;1;0
2023-01-01;2023;1;1;Sunday;6;1;fanales de transito m2 encendidos al estar acoplado;se cambio sensor de proximidad de m2;acoplador;0.0;0;0.0;3288;2;0
2023-01-30;2023;1;30;Monday;6;1;falla de cet;se ajustaron conexiones de sibas 16;unidad de control de traccion;0.0;0;0.0;1319;1;0
2023-02-04;2023;2;4;Saturday;6;1;bajo frenado;se reviso manipulador;manipulador;2.0;0;0.0;1319;1;0
2023-02-06;2023;2;6;Monday;6;1;bajo frenado;se cambio reostato de manipulador;manipulador;0.0;0;0.0;1319;1;0
2023-05-12;2023;5;12;Friday;6;1;bajo frenado;en revision ;unidad electronica de frenado;0.0;0;0.0;1379;1;0
2023-08-30;2023;8;30;Wednesday;6;1;bloqueo a cero bars sin senalizacion;falso contacto en linea de fusible cap;caja de aparatos;3.0;0;0.0;3288;1;0
2023-12-11;2023;12;11;Monday;6;1;bloqueo a 32 bars;se cambia perno de enclavamiento;acoplador;4.0;1;90.0;3288;3;1
2023-12-23;2023;12;23;Saturday;6;1;segunda puerta izquierda no cierra;se cambia tornilleria danada en mecanismo de puerta;puertas;5.0;1;70.0;2485;3;1
2024-01-13;2024;1;13;Saturday;6;1;falla de cet sin bloqueo;no se encontro falla;unidad de control de traccion;0.0;0;0.0;542;1;0
2024-04-04;2024;4;4;Thursday;6;1;falla de fusible principal y bloqueo a 0 bar s;se cambio gateunit;convertidor de traccion;7.0;1;50.0;542;1;1
2025-01-07;2025;1;7;Tuesday;6;1;bloqueo a 32bar s sin senalizacion;se regreso formacion original y se revisaron acoplamientos;acoplador;0.0;0;0.0;2269;2;0
2025-04-03;2025;4;3;Thursday;6;1;reportan baja presion en tuberia de equilibrio;se limpia mcp y se cambia pcp al v06;compresor de aire;0.0;0;0.0;2485;3;0
2016-02-24;2016;2;24;Wednesday;7;1;bloqueo a 2 bars;se resetea termico de ventilador de cap;ventiladores de equipo;4.0;0;0.0;1319;1;0
2016-02-28;2016;2;28;Sunday;7;1;falla de cea y ventiladores de equipo;se resetea cea;convertidor de auxiliares;0.0;0;0.0;1319;1;0
2016-05-22;2016;5;22;Sunday;7;1;falla de ceacet y pantogrado replegado;se resetea cea sube apruebas;convertidor de auxiliares;3.0;1;60.0;740;1;1
2016-11-09;2016;11;9;Wednesday;7;1;bloqueo a 3 bars;se cambian pines y se ajusta acoplador de m2;acoplador;7.0;1;20.0;289;3;1
2016-11-16;2016;11;16;Wednesday;7;1;micas ambar m2 encendidas;se ajusto palanca acoplador m2;acoplador;0.0;0;0.0;1285;3;0
2017-02-21;2017;2;21;Tuesday;7;1;falla de ventiladores de equipo;reset a termico y cambio de terminales mvcap;ventiladores de equipo;2.0;0;0.0;1319;1;0
2017-03-10;2017;3;10;Friday;7;1;se replego pantogrado;se reviso circuito encendidocea;convertidor de auxiliares;2.0;0;0.0;915;2;0
2017-05-30;2017;5;30;Tuesday;7;1;falla ventiladores de equipo;se cambia relevador rt1;relevadores;1.0;0;0.0;593;1;0
2018-01-05;2018;1;5;Friday;7;1;pantografo replegado;cambio empaque a clapeta;pantografo;3.5;1;40.0;2269;3;1
2018-01-17;2018;1;17;Wednesday;7;1;pantografo replegado;se resetea cea;convertidor de auxiliares;3.0;1;80.0;1319;1;1
2018-02-06;2018;2;6;Tuesday;7;1;falla de cea;se cambia tarjeta supresora;convertidor de auxiliares;1.0;0;0.0;915;1;0
2018-07-15;2018;7;15;Sunday;7;1;se replega pantografo;se reviza y se resetea cea;convertidor de auxiliares;4.0;1;40.0;3288;1;1
2018-07-18;2018;7;18;Wednesday;7;1;no hay mantenimientode cierre;se cambia bkp puerta1 izq;puertas;7.0;1;40.0;289;2;1
2019-01-24;2019;1;24;Thursday;7;1;puerta de cabina se abre con la vibracion;se cambia chapa de puerta de cabina;cabina;0.0;0;0.0;2485;3;0
2020-04-03;2020;4;3;Friday;7;1;micas rojas de m2 encendidas;falso en linea de alimentacion;lamparas de senalizacion;2.0;0;0.0;2269;2;0
2020-09-11;2020;9;11;Friday;7;1;lampara de ruptor en m2 encendida sin ruptor activado;no se encontro falla;conmutadores y selectores;4.0;1;20.0;2485;2;1
2020-09-13;2020;9;13;Sunday;7;1;lampara de ruptor en m2 encendida sin ruptor activado;en revision;conmutadores y selectores;8.0;1;60.0;2485;2;1
2021-04-09;2021;4;9;Friday;7;1;soneria de ruptor sin estar accionado;se revisa fusible;conmutadores y selectores;11.0;1;40.0;2485;2;1
2022-06-15;2022;6;15;Wednesday;7;1;bloqueo 2 bars;contactor cp danado;caja de aparatos;3.0;0;0.0;1379;1;0
2022-06-27;2022;6;27;Monday;7;1;4a puerta izquierda desnivelada;se nivelo puerta;puertas;0.0;0;0.0;3288;3;0
2022-07-19;2022;7;19;Tuesday;7;1;bloqueo a 2 bars;se cambio contactor cp;caja de aparatos;0.0;1;40.0;1379;1;1
2022-07-29;2022;7;29;Friday;7;1;bloqueo a 2 bars;se restacblecio et2v;interruptores termomagneticos;5.0;0;0.0;915;1;1
2022-08-11;2022;8;11;Thursday;7;1;falla de mtto de cierre;no se encontro falla;puertas;3.0;1;40.0;2269;2;1
2022-08-11;2022;8;11;Thursday;7;1;falla de mtto de cierre;se ajusto bkp 1pli;puertas;7.0;1;40.0;2274;2;1
2022-11-21;2022;11;21;Monday;7;1;bloqueo a cero bars;se restablecio ventilador de cap;ventiladores de equipo;0.0;0;0.0;1379;1;0
2023-02-12;2023;2;12;Sunday;7;1;bloqueo a 2 bars;se restablecio ventilador cap;ventiladores de equipo;1.5;0;0.0;1319;1;0
2023-04-14;2023;4;14;Friday;7;1;falla de ventiladores de equipo;se restablecio ventilador de cap;ventiladores de equipo;1.0;0;0.0;915;1;0
2023-07-23;2023;7;23;Sunday;7;1;presencia de humo entre acopladores;se realiza ajuste de filtro de aceite mcp;compresor de aire;5.0;1;70.0;2485;3;1
2023-08-09;2023;8;9;Wednesday;7;1;falla de mcp y baja presion;se cambia separador de aceite;separador de aceite;2.0;0;0.0;2274;3;0
2023-08-10;2023;8;10;Thursday;7;1;falla de mcp;se reparo helicoil de drene de mcp;compresor de aire;6.0;0;0.0;2269;3;1
2023-09-10;2023;9;10;Sunday;7;1;falla de compresor;se cambia lubricador de puertas m1;tuberias y mangueras neumaticas;7.0;0;0.0;3288;3;1
2023-09-14;2023;9;14;Thursday;7;1;bloqueos a 2 bars;condensadores de entrada danados;caja de aparatos;1.0;0;0.0;3288;1;0
2023-09-23;2023;9;23;Saturday;7;1;baja presion en tiuberia de equilibrio;se cambio compresor;compresor de aire;2.0;0;0.0;2485;3;0
2023-11-02;2023;11;2;Thursday;7;1;presencia de humo entre articulacion;se cambio unidad neumatica de frenado;unidad neumatica de frenado;2.0;1;30.0;2274;2;1
2023-11-12;2023;11;12;Sunday;7;1;filtraciones de agua;se reparo techo en m1;bastidores y carroceria;0.0;0;0.0;2485;3;0
2024-02-03;2024;2;3;Saturday;7;1;segunda ventana izquierda de m2 se encuentra rota;se cambia ventana;interiores de vehiculo;0.0;0;0.0;2274;3;0
2016-02-10;2016;2;10;Wednesday;8;1;ventilador 6 ruidoso;en revision;interiores de vehiculo;1.0;0;0.0;740;2;0
2016-03-31;2016;3;31;Thursday;8;1;falla de cea;no se encontro falla;convertidor de auxiliares;6.0;1;50.0;1319;1;1
2016-04-30;2016;4;30;Saturday;8;1;al franar se apaga ventilacion de usuarios;se ajusta esfuerzo del pantografo;pantografo;2.0;0;0.0;740;3;0
2016-05-11;2016;5;11;Wednesday;8;1;no se escucha tfe ni tmg;se cambia tfe;radio y voceo;2.0;0;0.0;915;1;0
2016-05-30;2016;5;30;Monday;8;1;boqueo a 0 bars;se repara linea 16 en articulacion;interiores de vehiculo;3.0;0;0.0;289;2;0
2016-07-03;2016;7;3;Sunday;8;1;condensa aa cabina;en revision;aire acondicionado;0.0;0;0.0;2269;4;0
2016-09-01;2016;9;1;Thursday;8;1;falla de frenado;se cambia unf;unidad neumatica de frenado;2.0;1;40.0;1285;3;1
2016-12-04;2016;12;4;Sunday;8;1;radio no da el tono de emision en ocaciones;se cambia radio;radio y voceo;0.0;0;0.0;915;1;0
2016-12-20;2016;12;20;Tuesday;8;1;no lebanta mas de 5 kmhr;se cambia gstf;generador de senal traccion frenado;5.0;1;30.0;915;1;1
2017-05-26;2017;5;26;Friday;8;1;fuga bajo bastidor;se empaco electrovalvula del secador;electrovalvulas;0.0;0;0.0;1285;3;0
2018-03-15;2018;3;15;Thursday;8;1;bloqueo a 3 bars;sa cambia linea en acoplador;acoplador;10.0;1;100.0;1285;2;1
2018-11-04;2018;11;4;Sunday;8;1;bloqueo 32 bars con soneria ruptor accionado;se cambia fusible 2 amp danado;interiores de vehiculo;4.0;1;60.0;2485;2;1
2018-11-15;2018;11;15;Thursday;8;1;pantografo replegado;falso en sap;selectores;6.0;1;100.0;2845;2;1
2018-11-16;2018;11;16;Friday;8;1;no hay mantenimiento de cierre y falla ventiladores de equipo;se reseteo ups;unidad de control de auxiliares;0.0;0;0.0;593;1;0
2018-12-19;2018;12;19;Wednesday;8;1;pantografo se repliega y sube solo en dosocasiones;se cambia dca;detector de corriente alterna;0.0;0;0.0;1319;1;0
2019-12-27;2019;12;27;Friday;8;1;falla de fusible principal;choper y tiristores de freno averiados;convertidor de traccion;0.0;0;0.0;593;1;0
2020-01-17;2020;1;17;Friday;8;1;bloqueo 2 bar sin senalizacion  senalizando falla de fusible principal y falla de cet;gate unit averiada;convertidor de traccion;15.0;1;70.0;915;1;1
2020-02-24;2020;2;24;Monday;8;1;pantografo replegado;no se encontro falla;pantografo;0.0;0;0.0;289;3;0
2021-07-18;2021;7;18;Sunday;8;1;pantografo abajo;se reparo cea;convertidor de auxiliares;0.0;0;0.0;2485;1;0
2021-11-09;2021;11;9;Tuesday;8;1;falla de ventiladores de equipo;se reseteo et2v ventilador cap;ventiladores de equipo;2.0;0;0.0;1319;1;0
2021-12-01;2021;12;1;Wednesday;8;1;bloqueo a 2 bars;se reparo cableado de mvcap;caja de aparatos;0.0;0;0.0;1319;1;0
2022-04-22;2022;4;22;Friday;8;1;bloqueo a 32 bars;se ajusto palanca de desac electrico;acoplador;7.0;1;50.0;2269;3;1
2022-04-28;2022;4;28;Thursday;8;1;bloqueo sin senalizacion;se cambio gstf;generador de senal traccion frenado;20.0;1;80.0;915;2;1
2022-04-30;2022;4;30;Saturday;8;1;pierde frenado;se cambio gstf;generador de senal traccion frenado;0.0;0;0.0;915;1;0
2022-05-13;2022;5;13;Friday;8;1;pierde frenado;en revision;unidad electronica de frenado;0.0;0;0.0;915;1;0
2022-08-13;2022;8;13;Saturday;8;1;falla cet;se cambiaron fuentes de sibas 16;unidad de control de traccion;0.0;0;0.0;915;1;0
2023-02-09;2023;2;9;Thursday;8;1;no abren puertas con mandos en otro vehiculo;no se encontro falla;puertas;0.0;0;0.0;3288;3;0
2023-05-29;2023;5;29;Monday;8;1;falla de ventiladores de equipo;se restablece ventilador de cap;ventiladores de equipo;0.0;0;0.0;915;1;0
